정류장명,위도,경도,관리부서,서비스아이디,권역
알바위기념물,35.5062982,129.087172,버스택시과,27505,울산광역시 울주군
암각화입구주차장,35.61218513,129.1580486,버스택시과,30395,울산광역시 울주군
암각화입구주차장,35.61225946,129.158179,버스택시과,30394,울산광역시 울주군
암곡마을,35.46325726,129.1748218,버스택시과,15711,울산광역시 울주군
암곡마을,35.46300598,129.174814,버스택시과,15712,울산광역시 울주군
암리,35.49894724,129.1041656,버스택시과,24404,울산광역시 울주군
암리,35.49887619,129.1039116,버스택시과,24403,울산광역시 울주군
압골,35.61099808,129.1604381,버스택시과,30381,울산광역시 울주군
압골,35.61094494,129.1602553,버스택시과,30380,울산광역시 울주군
애니원 고등학교,35.57823727,129.3204694,버스택시과,62302,울산광역시 중구
애니원고등학교,35.57814787,129.3204064,버스택시과,62301,울산광역시 중구
앱티브케이유엠,35.60221253,129.0765943,버스택시과,15453,울산광역시 울주군
야음노인정,35.52292851,129.3348168,버스택시과,31224,울산광역시 남구
야음노인정,35.52290091,129.3355242,버스택시과,31223,울산광역시 남구
야음본동,35.52775622,129.3426964,버스택시과,31721,울산광역시 남구
야음본동,35.52778308,129.3429948,버스택시과,31722,울산광역시 남구
야음시장,35.5245466,129.33051,버스택시과,74504,울산광역시 남구
야음시장,35.52455851,129.3306536,버스택시과,74503,울산광역시 남구
야음시장앞,35.52429792,129.3315703,버스택시과,31211,울산광역시 남구
야음시장앞,35.5244832,129.3317162,버스택시과,31212,울산광역시 남구
야음장생포행정복지센터,35.52040865,129.338449,버스택시과,31216,울산광역시 남구
야음장생포행정복지센터,35.5197559,129.3392549,버스택시과,31215,울산광역시 남구
야음초등학교앞,35.52093361,129.3303821,버스택시과,64008,울산광역시 남구
야음초등학교앞,35.5209875,129.3305076,버스택시과,64007,울산광역시 남구
약불암,35.63058501,129.2582205,버스택시과,15277,울산광역시 울주군
약불암,35.63065595,129.2582988,버스택시과,15278,울산광역시 울주군
약사고등학교,35.57397344,129.3351559,버스택시과,11428,울산광역시 중구
약사고등학교,35.57418357,129.3351234,버스택시과,11427,울산광역시 중구
약사골사거리,35.57978966,129.3378774,버스택시과,11438,울산광역시 중구
약사골사거리,35.58061028,129.3373208,버스택시과,11439,울산광역시 중구
약사더샵,35.5682631,129.3364861,버스택시과,73103,울산광역시 중구
약사더샵,35.56824734,129.3367415,버스택시과,73104,울산광역시 중구
약사동,35.5812245,129.3194324,버스택시과,72302,울산광역시 중구
약사동,35.58122902,129.3195771,버스택시과,72301,울산광역시 중구
약사동행정복지센터,35.57012951,129.3373994,버스택시과,62703,울산광역시 중구
약사동행정복지센터,35.57025799,129.3373949,버스택시과,62704,울산광역시 중구
약사동행정복지센터앞,35.57211667,129.3353033,버스택시과,30909,울산광역시 중구
약사동행정복지센터앞,35.57195593,129.335622,버스택시과,30910,울산광역시 중구
약사래미안아파트,35.56560158,129.3379643,버스택시과,40509,울산광역시 중구
약사래미안아파트/세무회계 이추,35.5656204,129.3387354,버스택시과,40510,울산광역시 중구
약사아이파크,35.57340562,129.3392538,버스택시과,11202,울산광역시 중구
약사아이파크,35.57241144,129.3393257,버스택시과,11201,울산광역시 중구
약사제방전시관,35.57730691,129.339255,버스택시과,11430,울산광역시 중구
약사제방전시관,35.57726042,129.3389227,버스택시과,11431,울산광역시 중구
약사중학교,35.57033389,129.3402082,버스택시과,11204,울산광역시 중구
약사중학교,35.56967989,129.3395267,버스택시과,62706,울산광역시 중구
약사중학교,35.56954234,129.3394921,버스택시과,62705,울산광역시 중구
약사중학교,35.56976683,129.3401627,버스택시과,11203,울산광역시 중구
약수마을,35.64647674,129.3428926,버스택시과,40317,울산광역시 북구
약수마을,35.64723515,129.3431383,버스택시과,40318,울산광역시 북구
약수윗마을,35.65185793,129.3519439,버스택시과,71402,울산광역시 북구
약수윗마을,35.65182396,129.3517734,버스택시과,71403,울산광역시 북구
약수윗마을,35.6513161,129.351204,버스택시과,71420,울산광역시 북구
약수제일아파트앞,35.64797056,129.3426437,버스택시과,40315,울산광역시 북구
양남중학교,35.67391705,129.4619139,교통행정과,2183,경주시
양남중학교,35.67407288,129.4620368,교통행정과,2184,경주시
양동마을,35.46693965,129.2924745,버스택시과,31504,울산광역시 울주군
양동마을,35.46688309,129.2921134,버스택시과,31503,울산광역시 울주군
양등마을,35.60033281,129.0766478,버스택시과,15368,울산광역시 울주군
양등마을,35.60050142,129.0765409,버스택시과,15367,울산광역시 울주군
양등입구,35.6007074,129.0816076,버스택시과,30216,울산광역시 울주군
양등입구,35.60081284,129.0814155,버스택시과,30215,울산광역시 울주군
양사초등학교,35.55778567,129.317775,버스택시과,63115,울산광역시 중구
양사초등학교앞,35.5568001,129.3195913,버스택시과,21005,울산광역시 중구
양사초등학교앞,35.55649962,129.3187468,버스택시과,21006,울산광역시 중구
양산IC입구,35.37555526,129.0468462,교통과,59171,양산시
양산IC입구,35.37671809,129.0473386,교통과,59174,양산시
양산롯데캐슬입구,35.3940594,129.1591758,교통과,30573,양산시
양산롯데캐슬입구,35.39500366,129.159858,교통과,30574,양산시
양산성모병원,35.40622691,129.1648724,교통과,30551,양산시
양산성모병원,35.4053567,129.1648334,교통과,30552,양산시
양산시청,35.33480391,129.0385634,교통과,59135,양산시
양산시청,35.33525109,129.0388289,교통과,59136,양산시
양산역,35.33865933,129.0268856,교통과,4415,양산시
양산역,35.33850751,129.026553,교통과,4414,양산시
양산역환승센터,35.3371643,129.0258079,교통과,4519,양산시
양산역환승센터,35.33734042,129.0256393,교통과,4518,양산시
양산종합운동장,35.34217232,129.0333848,교통과,4422,양산시
양산종합운동장,35.34306733,129.033979,교통과,2811,양산시
양산중학교,35.35016737,129.0423007,교통과,59146,양산시
양암,35.35967943,129.2957653,버스택시과,77410,울산광역시 울주군
양암,35.35965919,129.2955569,버스택시과,77411,울산광역시 울주군
양우내안애,35.58100977,129.122733,버스택시과,15620,울산광역시 울주군
양우내안애,35.58042663,129.1222636,버스택시과,15621,울산광역시 울주군
양우내안애,35.58060615,129.1222643,버스택시과,15619,울산광역시 울주군
양우내안애,35.58056586,129.1224842,버스택시과,15624,울산광역시 울주군
양정힐스테이트앞,35.5507663,129.3827088,버스택시과,30622,울산광역시 북구
양정힐스테이트앞,35.54904384,129.3831346,버스택시과,30621,울산광역시 북구
양죽마을,35.50905236,129.3813214,버스택시과,31414,울산광역시 남구
양죽마을,35.50887494,129.3812941,버스택시과,31413,울산광역시 남구
양지,35.70388037,129.166411,버스택시과,31813,울산광역시 울주군
양지,35.70396099,129.1663725,버스택시과,31814,울산광역시 울주군
양지마을,35.62464598,129.3319852,버스택시과,14403,울산광역시 북구
양지마을,35.62514283,129.3319196,버스택시과,14404,울산광역시 북구
양천마을회관,35.46830989,129.2818302,버스택시과,31614,울산광역시 울주군
양천마을회관,35.46831165,129.2819707,버스택시과,31613,울산광역시 울주군
어울림아파트,35.53118034,129.3253378,버스택시과,64311,울산광역시 남구
어음리E편한세상,35.56014234,129.1340863,버스택시과,30408,울산광역시 울주군
어음리E편한세상,35.55991109,129.1340998,버스택시과,30407,울산광역시 울주군
언삼교,35.56328171,129.1166404,버스택시과,15445,울산광역시 울주군
언삼교,35.56329876,129.1168876,버스택시과,15444,울산광역시 울주군
언삼교사거리,35.56471654,129.1160082,버스택시과,20108,울산광역시 울주군
언양고등학교,35.56089661,129.1330336,버스택시과,30406,울산광역시 울주군
언양고등학교,35.56105119,129.1326016,버스택시과,30405,울산광역시 울주군
언양맨션,35.56730235,129.1173537,버스택시과,20608,울산광역시 울주군
언양맨션,35.56708527,129.1174849,버스택시과,20607,울산광역시 울주군
언양병원,35.5605786,129.1259083,버스택시과,15421,울산광역시 울주군
언양복지회관,35.56984978,129.1265815,버스택시과,20303,울산광역시 울주군
언양성당,35.56857178,129.1148976,버스택시과,20605,울산광역시 울주군
언양성당,35.56879564,129.1147344,버스택시과,20606,울산광역시 울주군
언양알프스시장,35.56357606,129.1247482,버스택시과,30242,울산광역시 울주군
언양알프스시장,35.56288638,129.1242815,버스택시과,30241,울산광역시 울주군
언양우체국,35.56551214,129.1249435,버스택시과,15612,울산광역시 울주군
언양우체국,35.5664357,129.1248425,버스택시과,15611,울산광역시 울주군
언양읍성북문,35.5700783,129.1223768,버스택시과,15614,울산광역시 울주군
언양읍성북문,35.57023283,129.1224114,버스택시과,15613,울산광역시 울주군
언양읍행정복지센터,35.56940857,129.125062,버스택시과,15609,울산광역시 울주군
언양읍행정복지센터,35.56922233,129.1252205,버스택시과,15610,울산광역시 울주군
언양임시시외터미널,35.56245772,129.1300562,버스택시과,30403,울산광역시 울주군
언양임시시외터미널,35.56233617,129.1299496,버스택시과,30404,울산광역시 울주군
언양임시시외터미널앞,35.56260369,129.130319,버스택시과,30401,울산광역시 울주군
언양임시시외터미널앞,35.56269614,129.1303999,버스택시과,30402,울산광역시 울주군
언양자동차학원,35.55694479,129.1396003,버스택시과,30412,울산광역시 울주군
언양자동차학원,35.55631399,129.1405209,버스택시과,30411,울산광역시 울주군
언양전화국,35.56620873,129.1189952,버스택시과,20611,울산광역시 울주군
언양전화국,35.56635806,129.1190226,버스택시과,20612,울산광역시 울주군
언양정비,35.52776002,129.1005317,버스택시과,30127,울산광역시 울주군
언양정비,35.52748723,129.1006467,버스택시과,30128,울산광역시 울주군
언양중학교,35.56994407,129.1277122,버스택시과,20301,울산광역시 울주군
언양터미널,35.56375,129.1270449,버스택시과,20624,울산광역시 울주군
언양터미널,35.56379605,129.1273215,버스택시과,20623,울산광역시 울주군
언양하나로마트,35.57357566,129.1228649,버스택시과,15623,울산광역시 울주군
언양하나로마트,35.57364927,129.1231619,버스택시과,15622,울산광역시 울주군
에쓰오일사택,35.53785067,129.3010282,버스택시과,12415,울산광역시 남구
에일린의뜰2차,35.58448152,129.3450012,버스택시과,30951,울산광역시 중구
에일린의뜰2차,35.58390731,129.3443266,버스택시과,30952,울산광역시 중구
에코캡,35.59537957,129.0827961,버스택시과,30154,울산광역시 울주군
에코캡,35.59517313,129.0832201,버스택시과,30153,울산광역시 울주군
에프유,35.58105554,129.3754448,버스택시과,26400,울산광역시 북구
엘크루 202동,35.48679804,129.4310276,버스택시과,61117,울산광역시 동구
엘크루202동,35.48682527,129.4307943,버스택시과,61118,울산광역시 동구
